"work","citedwork"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2791460071"
"https://semopenalex.org/work/W2792512057","https://semopenalex.org/work/W2792784918"
"https://semopenalex.org/work/W2891236420","https://semopenalex.org/work/W2823865577"
"https://semopenalex.org/work/W2891236420","https://semopenalex.org/work/W2864315291"
"https://semopenalex.org/work/W2891236420","https://semopenalex.org/work/W2809854306"
"https://semopenalex.org/work/W2792803144","https://semopenalex.org/work/W2780138951"
"https://semopenalex.org/work/W2888890463","https://semopenalex.org/work/W2769038283"
"https://semopenalex.org/work/W2898413520","https://semopenalex.org/work/W2795067517"
"https://semopenalex.org/work/W2898413520","https://semopenalex.org/work/W2800361199"
"https://semopenalex.org/work/W2804706598","https://semopenalex.org/work/W2797274393"
"https://semopenalex.org/work/W2804706598","https://semopenalex.org/work/W2777336123"
"https://semopenalex.org/work/W2805079968","https://semopenalex.org/work/W2772326466"
"https://semopenalex.org/work/W2887723259","https://semopenalex.org/work/W2768499221"
"https://semopenalex.org/work/W2887723259","https://semopenalex.org/work/W2790605702"
"https://semopenalex.org/work/W2889968661","https://semopenalex.org/work/W2804201034"
"https://semopenalex.org/work/W2889968661","https://semopenalex.org/work/W2730837450"
"https://semopenalex.org/work/W2889968661","https://semopenalex.org/work/W2795812577"
"https://semopenalex.org/work/W2889968661","https://semopenalex.org/work/W2726034312"
"https://semopenalex.org/work/W2889968661","https://semopenalex.org/work/W2790148946"
"https://semopenalex.org/work/W2889968661","https://semopenalex.org/work/W2774257054"
"https://semopenalex.org/work/W2889968661","https://semopenalex.org/work/W2808395615"
"https://semopenalex.org/work/W2898189170","https://semopenalex.org/work/W2783219163"
"https://semopenalex.org/work/W2898189170","https://semopenalex.org/work/W2772500119"
"https://semopenalex.org/work/W2867904620","https://semopenalex.org/work/W2773577558"
"https://semopenalex.org/work/W2900946904","https://semopenalex.org/work/W2805254636"
"https://semopenalex.org/work/W2900946904","https://semopenalex.org/work/W2767141653"
"https://semopenalex.org/work/W2900946904","https://semopenalex.org/work/W2802006837"
"https://semopenalex.org/work/W2900946904","https://semopenalex.org/work/W2792965243"
"https://semopenalex.org/work/W2900946904","https://semopenalex.org/work/W2805268404"
"https://semopenalex.org/work/W2890415863","https://semopenalex.org/work/W2780958320"
"https://semopenalex.org/work/W2890415863","https://semopenalex.org/work/W2789450843"
"https://semopenalex.org/work/W2890415863","https://semopenalex.org/work/W2761066274"
"https://semopenalex.org/work/W2890415863","https://semopenalex.org/work/W2794502295"
"https://semopenalex.org/work/W2793864521","https://semopenalex.org/work/W2774294088"
"https://semopenalex.org/work/W2793864521","https://semopenalex.org/work/W2765873385"
"https://semopenalex.org/work/W2793864521","https://semopenalex.org/work/W2769633802"
"https://semopenalex.org/work/W2793864521","https://semopenalex.org/work/W2765943070"
"https://semopenalex.org/work/W2899460313","https://semopenalex.org/work/W2750947377"
"https://semopenalex.org/work/W2899460313","https://semopenalex.org/work/W2736184655"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2802274402"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2807071893"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2793411159"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2805215571"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2808107322"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2779252924"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2771621059"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2883286969"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2789987592"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2803791389"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2794640255"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2774819436"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2787573946"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2807715883"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2794396024"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2790892655"
"https://semopenalex.org/work/W2899747393","https://semopenalex.org/work/W2885064222"
"https://semopenalex.org/work/W2803955347","https://semopenalex.org/work/W2789775641"
"https://semopenalex.org/work/W2896212275","https://semopenalex.org/work/W2791017844"
"https://semopenalex.org/work/W2896212275","https://semopenalex.org/work/W2795161016"
"https://semopenalex.org/work/W2896212275","https://semopenalex.org/work/W2784550998"
"https://semopenalex.org/work/W2896212275","https://semopenalex.org/work/W2793303832"
"https://semopenalex.org/work/W2896212275","https://semopenalex.org/work/W2783520866"
"https://semopenalex.org/work/W2896212275","https://semopenalex.org/work/W2775369667"
"https://semopenalex.org/work/W2896212275","https://semopenalex.org/work/W2781199767"
"https://semopenalex.org/work/W2897123030","https://semopenalex.org/work/W2783709266"
"https://semopenalex.org/work/W2897123030","https://semopenalex.org/work/W2718187725"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2782890013"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2883300965"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2773693724"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2773576947"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2790924898"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2782832054"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2772325831"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2793434722"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2793437963"
"https://semopenalex.org/work/W2890137575","https://semopenalex.org/work/W2807780510"
"https://semopenalex.org/work/W2808464284","https://semopenalex.org/work/W2770429106"
"https://semopenalex.org/work/W2808464284","https://semopenalex.org/work/W4211008944"
"https://semopenalex.org/work/W2808464284","https://semopenalex.org/work/W2782992910"
"https://semopenalex.org/work/W2808464284","https://semopenalex.org/work/W2792766382"
"https://semopenalex.org/work/W2792745666","https://semopenalex.org/work/W2775019552"
"https://semopenalex.org/work/W2792745666","https://semopenalex.org/work/W2788605137"
"https://semopenalex.org/work/W2883954819","https://semopenalex.org/work/W2794968257"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2790541566"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2788206402"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2793182130"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2804316397"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2783167435"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2783196145"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2800509465"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2789332370"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2761606877"
"https://semopenalex.org/work/W2897641878","https://semopenalex.org/work/W2790446147"
"https://semopenalex.org/work/W2884120442","https://semopenalex.org/work/W2792386706"
"https://semopenalex.org/work/W2807876610","https://semopenalex.org/work/W2742854697"
"https://semopenalex.org/work/W2807876610","https://semopenalex.org/work/W2800354977"
"https://semopenalex.org/work/W2807876610","https://semopenalex.org/work/W2734515803"
"https://semopenalex.org/work/W2904008299","https://semopenalex.org/work/W2791853162"
"https://semopenalex.org/work/W2904008299","https://semopenalex.org/work/W2893696675"
"https://semopenalex.org/work/W2904008299","https://semopenalex.org/work/W2783417028"
"https://semopenalex.org/work/W2904008299","https://semopenalex.org/work/W2821348412"
"https://semopenalex.org/work/W2904008299","https://semopenalex.org/work/W2886676015"
"https://semopenalex.org/work/W2904008299","https://semopenalex.org/work/W2779134178"
"https://semopenalex.org/work/W2898145673","https://semopenalex.org/work/W2883606053"
"https://semopenalex.org/work/W2898145673","https://semopenalex.org/work/W2805780185"
"https://semopenalex.org/work/W2898145673","https://semopenalex.org/work/W2790577492"
"https://semopenalex.org/work/W2802967756","https://semopenalex.org/work/W2778151248"
"https://semopenalex.org/work/W2895356076","https://semopenalex.org/work/W2783105903"
"https://semopenalex.org/work/W2895356076","https://semopenalex.org/work/W2794838235"
"https://semopenalex.org/work/W2895356076","https://semopenalex.org/work/W2794078169"
"https://semopenalex.org/work/W2895356076","https://semopenalex.org/work/W2793605293"
"https://semopenalex.org/work/W2889793518","https://semopenalex.org/work/W2891238555"
"https://semopenalex.org/work/W2889793518","https://semopenalex.org/work/W2809076434"
"https://semopenalex.org/work/W2889793518","https://semopenalex.org/work/W2802311762"
"https://semopenalex.org/work/W2889793518","https://semopenalex.org/work/W2790327980"
"https://semopenalex.org/work/W2889793518","https://semopenalex.org/work/W2890354644"
"https://semopenalex.org/work/W2790067792","https://semopenalex.org/work/W2767574526"
"https://semopenalex.org/work/W2796279597","https://semopenalex.org/work/W2777643352"
"https://semopenalex.org/work/W2796279597","https://semopenalex.org/work/W2773079373"
"https://semopenalex.org/work/W2885362529","https://semopenalex.org/work/W2790739667"
"https://semopenalex.org/work/W2885362529","https://semopenalex.org/work/W2786994222"
"https://semopenalex.org/work/W2885362529","https://semopenalex.org/work/W2805881835"
"https://semopenalex.org/work/W2885362529","https://semopenalex.org/work/W2791613310"
"https://semopenalex.org/work/W2802360393","https://semopenalex.org/work/W2768212176"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2790633335"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2803908182"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2781748744"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2768184138"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2791200524"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2801065422"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2754405302"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2792245912"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2805747866"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2811284893"
"https://semopenalex.org/work/W2809957460","https://semopenalex.org/work/W2782725859"
"https://semopenalex.org/work/W2794095848","https://semopenalex.org/work/W3103816177"
"https://semopenalex.org/work/W2784550998","https://semopenalex.org/work/W2784133301"
"https://semopenalex.org/work/W2804179781","https://semopenalex.org/work/W2776547429"
"https://semopenalex.org/work/W2804179781","https://semopenalex.org/work/W2767878232"
"https://semopenalex.org/work/W2804179781","https://semopenalex.org/work/W2794838235"
"https://semopenalex.org/work/W2888188873","https://semopenalex.org/work/W2754140940"
"https://semopenalex.org/work/W2888188873","https://semopenalex.org/work/W2794204254"
"https://semopenalex.org/work/W2883272866","https://semopenalex.org/work/W2768132193"
"https://semopenalex.org/work/W2883272866","https://semopenalex.org/work/W2775564383"
"https://semopenalex.org/work/W2789369530","https://semopenalex.org/work/W2790708193"
"https://semopenalex.org/work/W2889486075","https://semopenalex.org/work/W2776942741"
"https://semopenalex.org/work/W2889486075","https://semopenalex.org/work/W2792200797"
"https://semopenalex.org/work/W2889486075","https://semopenalex.org/work/W2703726914"
"https://semopenalex.org/work/W2897774055","https://semopenalex.org/work/W2796552195"
"https://semopenalex.org/work/W2897774055","https://semopenalex.org/work/W2793567263"
"https://semopenalex.org/work/W2897774055","https://semopenalex.org/work/W2980824660"
"https://semopenalex.org/work/W2897774055","https://semopenalex.org/work/W2767599994"
"https://semopenalex.org/work/W2897774055","https://semopenalex.org/work/W2916942581"
"https://semopenalex.org/work/W2803801743","https://semopenalex.org/work/W2771737095"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2786965675"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2773079373"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2792549134"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2766149272"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2795074522"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2805861692"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2803780935"
"https://semopenalex.org/work/W2889035843","https://semopenalex.org/work/W2774702934"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2886103315"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2773079373"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2770537485"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2802936104"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2792570639"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2883797962"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2899306931"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W4231703254"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2898701880"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2770355735"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2793466806"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2793911078"
"https://semopenalex.org/work/W2904688021","https://semopenalex.org/work/W2809479070"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2800239734"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2792617550"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2784412223"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2767583344"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2771746681"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2788220002"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2795157076"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2787726011"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2766287921"
"https://semopenalex.org/work/W2884692235","https://semopenalex.org/work/W2781704662"
"https://semopenalex.org/work/W2803544733","https://semopenalex.org/work/W2780849109"
"https://semopenalex.org/work/W2883552893","https://semopenalex.org/work/W2808776250"
"https://semopenalex.org/work/W2883552893","https://semopenalex.org/work/W2795267210"
"https://semopenalex.org/work/W2883552893","https://semopenalex.org/work/W2804296112"
"https://semopenalex.org/work/W2883552893","https://semopenalex.org/work/W2809495798"
"https://semopenalex.org/work/W2883552893","https://semopenalex.org/work/W2794005870"
"https://semopenalex.org/work/W2883552893","https://semopenalex.org/work/W2766909083"
"https://semopenalex.org/work/W2887323595","https://semopenalex.org/work/W2805780185"
"https://semopenalex.org/work/W2887323595","https://semopenalex.org/work/W2803736661"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2784004243"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2780958320"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2782879922"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2793067479"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2785532195"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2789450843"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2799378760"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2793244116"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2787524634"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2789200989"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2791022934"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2793149209"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2773037483"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2785596761"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2806433185"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2778151248"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2791785017"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2809011555"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2774817371"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2786682106"
"https://semopenalex.org/work/W2889461539","https://semopenalex.org/work/W2776972676"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2776072773"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2771603006"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2774227900"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2765884234"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2785549683"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2782420369"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2769418059"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2802916637"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2753255959"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2795449821"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2801643250"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2782488214"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2792199914"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2790636420"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2742040525"
"https://semopenalex.org/work/W2884099735","https://semopenalex.org/work/W2790350797"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2793815895"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2792030041"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2796781998"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2773608534"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2768787438"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2794681204"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2793311199"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2783394761"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2784977455"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2801880832"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2793995778"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2784816225"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2768942971"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2794022204"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2808401691"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2801600360"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2777326713"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W2792975649"
"https://semopenalex.org/work/W2888107399","https://semopenalex.org/work/W4247322781"
"https://semopenalex.org/work/W2803692306","https://semopenalex.org/work/W2793367223"
"https://semopenalex.org/work/W2803692306","https://semopenalex.org/work/W2778476859"
"https://semopenalex.org/work/W2803721811","https://semopenalex.org/work/W2772248403"
"https://semopenalex.org/work/W2852582360","https://semopenalex.org/work/W2781965877"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2783646620"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2787300529"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2765876580"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2782448222"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2788160052"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2774500802"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2782601183"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2780248278"
"https://semopenalex.org/work/W2805646519","https://semopenalex.org/work/W2793325655"
"https://semopenalex.org/work/W2799698492","https://semopenalex.org/work/W2784063247"
"https://semopenalex.org/work/W2799698492","https://semopenalex.org/work/W2787578932"
"https://semopenalex.org/work/W2799698492","https://semopenalex.org/work/W2766587259"
"https://semopenalex.org/work/W2904097055","https://semopenalex.org/work/W2774577787"
"https://semopenalex.org/work/W2781217878","https://semopenalex.org/work/W2771932310"
"https://semopenalex.org/work/W2782194471","https://semopenalex.org/work/W2769897287"
"https://semopenalex.org/work/W2793101346","https://semopenalex.org/work/W2726621269"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2773679069"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2792549134"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2789892162"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2762955822"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2788402243"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2801645489"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2787460561"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2787219321"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2778296874"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2791330284"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2789440868"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2791973921"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2770129599"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2800898645"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2779289953"
"https://semopenalex.org/work/W2896236040","https://semopenalex.org/work/W2772642344"
"https://semopenalex.org/work/W2793562240","https://semopenalex.org/work/W2792305850"
"https://semopenalex.org/work/W2887101108","https://semopenalex.org/work/W2793131610"
"https://semopenalex.org/work/W2803977828","https://semopenalex.org/work/W2785515282"
"https://semopenalex.org/work/W2766454215","https://semopenalex.org/work/W2562249067"
"https://semopenalex.org/work/W2893062380","https://semopenalex.org/work/W2769856974"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2774113098"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2748088912"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2778693889"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2780744144"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2771874080"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2753499567"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2750906168"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2738977754"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2751340119"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2754718069"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2806710293"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2774856823"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2781999037"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2776912235"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2754171246"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2783472266"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2746593825"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2754593132"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2754261556"
"https://semopenalex.org/work/W2789767010","https://semopenalex.org/work/W2767052387"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2799422921"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2788845781"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2776800012"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2793333835"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2793142085"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2750282177"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2764044430"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2790679336"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2791045365"
"https://semopenalex.org/work/W2989958232","https://semopenalex.org/work/W2802618341"
"https://semopenalex.org/work/W2799387077","https://semopenalex.org/work/W2766903152"
"https://semopenalex.org/work/W2895964723","https://semopenalex.org/work/W2783930641"
"https://semopenalex.org/work/W2895964723","https://semopenalex.org/work/W2788480107"
"https://semopenalex.org/work/W2895964723","https://semopenalex.org/work/W2766623255"
"https://semopenalex.org/work/W2895964723","https://semopenalex.org/work/W2803901601"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2752880228"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2782993420"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2764294957"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2769047057"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2624931807"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2773034167"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2625375989"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2757326036"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2612402387"
"https://semopenalex.org/work/W2807407703","https://semopenalex.org/work/W2784005991"
"https://semopenalex.org/work/W2885005781","https://semopenalex.org/work/W2801116761"
"https://semopenalex.org/work/W2885005781","https://semopenalex.org/work/W2614062503"
"https://semopenalex.org/work/W2592835349","https://semopenalex.org/work/W143950818"
"https://semopenalex.org/work/W3198344208","https://semopenalex.org/work/W2766858627"
"https://semopenalex.org/work/W2794383353","https://semopenalex.org/work/W2743492026"
"https://semopenalex.org/work/W2788337286","https://semopenalex.org/work/W2761118993"
"https://semopenalex.org/work/W2897979644","https://semopenalex.org/work/W2099935411"
"https://semopenalex.org/work/W2897979644","https://semopenalex.org/work/W2588935146"
"https://semopenalex.org/work/W2897979644","https://semopenalex.org/work/W2767942587"
"https://semopenalex.org/work/W2897979644","https://semopenalex.org/work/W2782822015"
"https://semopenalex.org/work/W2897979644","https://semopenalex.org/work/W2800085734"
"https://semopenalex.org/work/W2803744378","https://semopenalex.org/work/W2774533844"
"https://semopenalex.org/work/W2895364695","https://semopenalex.org/work/W2804669050"
"https://semopenalex.org/work/W2895364695","https://semopenalex.org/work/W2809769744"
"https://semopenalex.org/work/W2889320451","https://semopenalex.org/work/W2784033799"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2782710815"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2884304605"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2809236619"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2778073884"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2896727027"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2784549607"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2808855660"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2802750214"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2767213396"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2806433185"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2777003222"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2884888958"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2800805320"
"https://semopenalex.org/work/W2899097280","https://semopenalex.org/work/W2811172964"
"https://semopenalex.org/work/W2791785017","https://semopenalex.org/work/W2748607929"
"https://semopenalex.org/work/W2898625143","https://semopenalex.org/work/W2802068894"
"https://semopenalex.org/work/W2898625143","https://semopenalex.org/work/W2788143634"
